,vote_date,resolution_title,vote_summary,vote_record,url_record
26,2017-03-24,"Ensuring accountability and justice for all violations of international law in the Occupied Palestinian Territory, including East Jerusalem","
    Yes: 30 | No: 2 | Abstentions: 15 | Non-Voting: 0 | Total voting membership: 47","
    A ALBANIA Y BANGLADESH Y BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE A CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR A ETHIOPIA A GEORGIA A GERMANY Y GHANA A HUNGARY A INDIA Y INDONESIA Y IRAQ A JAPAN A KENYA Y KYRGYZSTAN A LATVIA Y MONGOLIA A NETHERLANDS Y NIGERIA A PANAMA A PARAGUAY Y PHILIPPINES Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA A RWANDA Y SAUDI ARABIA Y SLOVENIA Y SOUTH AFRICA Y SWITZERLAND N TOGO Y TUNISIA Y UNITED ARAB EMIRATES A UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27330
27,2017-03-24,Human rights in the occupied Syrian Golan,"
    Yes: 26 | No: 3 | Abstentions: 18 | Non-Voting: 0 | Total voting membership: 47","
    A ALBANIA Y BANGLADESH A BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) A BOTSWANA Y BRAZIL Y BURUNDI Y CHINA A CONGO Y COTE D'IVOIRE A CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA A GEORGIA A GERMANY Y GHANA A HUNGARY Y INDIA Y INDONESIA Y IRAQ A JAPAN Y KENYA Y KYRGYZSTAN A LATVIA Y MONGOLIA A NETHERLANDS Y NIGERIA A PANAMA A PARAGUAY Y PHILIPPINES A PORTUGAL Y QATAR A REPUBLIC OF KOREA A RWANDA Y SAUDI ARABIA A SLOVENIA Y SOUTH AFRICA A SWITZERLAND N TOGO Y TUNISIA Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27329
28,2017-03-24,The human rights situation in the Syrian Arab Republic,"
    Yes: 27 | No: 7 | Abstentions: 13 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA A BANGLADESH Y BELGIUM N BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL N BURUNDI N CHINA A CONGO Y COTE D'IVOIRE Y CROATIA N CUBA A ECUADOR A EGYPT Y EL SALVADOR A ETHIOPIA Y GEORGIA Y GERMANY Y GHANA Y HUNGARY A INDIA A INDONESIA N IRAQ Y JAPAN A KENYA N KYRGYZSTAN Y LATVIA A MONGOLIA Y NETHERLANDS A NIGERIA Y PANAMA Y PARAGUAY A PHILIPPINES Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA Y SLOVENIA A SOUTH AFRICA Y SWITZERLAND Y TOGO A TUNISIA Y UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27328
29,2017-03-24,Situation of human rights in the Islamic Republic of Iran,"
    Yes: 22 | No: 12 | Abstentions: 13 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA N BANGLADESH Y BELGIUM N BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA A BRAZIL N BURUNDI N CHINA A CONGO A COTE D'IVOIRE Y CROATIA N CUBA A ECUADOR N EGYPT Y EL SALVADOR A ETHIOPIA A GEORGIA Y GERMANY A GHANA Y HUNGARY N INDIA N INDONESIA N IRAQ Y JAPAN N KENYA N KYRGYZSTAN Y LATVIA A MONGOLIA Y NETHERLANDS A NIGERIA Y PANAMA Y PARAGUAY A PHILIPPINES Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA Y SLOVENIA A SOUTH AFRICA Y SWITZERLAND A TOGO A TUNISIA Y UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27325
30,2017-03-24,Human rights and unilateral coercive measures,"
    Yes: 32 | No: 14 | Abstentions: 0 | Non-Voting: 1 | Total voting membership: 47","
    N ALBANIA Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE N CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA N GEORGIA . GERMANY Y GHANA N HUNGARY Y INDIA Y INDONESIA Y IRAQ N JAPAN Y KENYA Y KYRGYZSTAN N LATVIA Y MONGOLIA N NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES N PORTUGAL Y QATAR N REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA N SLOVENIA Y SOUTH AFRICA N SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27315
31,2017-03-23,The right to food,"
    Yes: 45 | No: 1 | Abstentions: 1 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA Y BANGLADESH Y BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE Y CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA Y GEORGIA Y GERMANY Y GHANA Y HUNGARY Y INDIA Y INDONESIA Y IRAQ Y JAPAN Y KENYA Y KYRGYZSTAN Y LATVIA Y MONGOLIA Y NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES Y PORTUGAL Y QATAR A REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA Y SLOVENIA Y SOUTH AFRICA Y SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES Y UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27314
32,2017-03-23,"The negative impact of the non-repatriation of funds of illicit origin to the countries of origin on the enjoyment of human rights, and the importance of improving international cooperation","
    Yes: 30 | No: 1 | Abstentions: 16 | Non-Voting: 0 | Total voting membership: 47","
    A ALBANIA Y BANGLADESH A BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE A CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA A GEORGIA A GERMANY Y GHANA A HUNGARY Y INDIA Y INDONESIA Y IRAQ A JAPAN Y KENYA Y KYRGYZSTAN A LATVIA Y MONGOLIA A NETHERLANDS Y NIGERIA A PANAMA A PARAGUAY Y PHILIPPINES A PORTUGAL Y QATAR A REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA A SLOVENIA Y SOUTH AFRICA A SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES A UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27313
33,2017-03-23,Effects of terrorism on the enjoyment of all human rights,"
    Yes: 28 | No: 15 | Abstentions: 4 | Non-Voting: 0 | Total voting membership: 47","
    N ALBANIA Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE N CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA A GEORGIA N GERMANY Y GHANA N HUNGARY Y INDIA Y INDONESIA Y IRAQ N JAPAN Y KENYA A KYRGYZSTAN N LATVIA A MONGOLIA N NETHERLANDS Y NIGERIA A PANAMA Y PARAGUAY Y PHILIPPINES N PORTUGAL Y QATAR N REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA N SLOVENIA N SOUTH AFRICA N SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27310
34,2017-03-23,"Mandate of the Independent Expert on the effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights","
    Yes: 31 | No: 16 | Abstentions: 0 | Non-Voting: 0 | Total voting membership: 47","
    A ALBANIA Y BANGLADESH A BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA A BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE A CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA A GEORGIA A GERMANY Y GHANA A HUNGARY Y INDIA Y INDONESIA Y IRAQ A JAPAN Y KENYA Y KYRGYZSTAN A LATVIA Y MONGOLIA A NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES A PORTUGAL Y QATAR A REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA A SLOVENIA Y SOUTH AFRICA A SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES A UNITED KINGDOM A UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27305
35,2017-12-05,Situation of human rights of Rohingya Muslims and other minorities in Myanmar,"
    Yes: 33 | No: 3 | Abstentions: 9 | Non-Voting: 2 | Total voting membership: 47","
    Y ALBANIA Y BANGLADESH Y BELGIUM . BOLIVIA Y BOTSWANA Y BRAZIL N BURUNDI N CHINA A CONGO Y COTE D'IVOIRE Y CROATIA . CUBA A ECUADOR Y EGYPT Y EL SALVADOR A ETHIOPIA Y GEORGIA Y GERMANY Y GHANA Y HUNGARY A INDIA Y INDONESIA Y IRAQ A JAPAN A KENYA Y KYRGYZSTAN Y LATVIA A MONGOLIA Y NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY N PHILIPPINES Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA Y SLOVENIA A SOUTH AFRICA Y SWITZERLAND Y TOGO Y TUNISIA Y UNITED KINGDOM Y UNITED ARAB EMIRATES Y UNITED STATES A VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26146
